date,location_id,waste_type,source,waste_volume
2028-03-21,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,30244.66
2028-03-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,38968.29
2028-03-23,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,47785.73
2028-03-24,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,17376.06
2028-03-25,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,44157.47
2028-03-26,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,23398.53
2028-03-27,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33813.66
2028-03-28,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,19641.05
2028-03-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,28554.51
2028-03-30,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,29640.04
2028-03-31,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,14631.16
2028-04-01,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,44803.95
2028-04-02,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,5153.47
2028-04-03,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,15340.42
2028-04-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,43798.26
2028-04-05,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,15809.24
2028-04-06,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,28645.81
2028-04-07,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,17498.67
2028-04-08,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,5527.56
2028-04-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,36308.58
2028-04-10,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,20555.66
2028-04-11,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,25833.45
2028-04-12,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,37879.97
2028-04-13,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32919.76
2028-04-14,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,30618.56
2028-04-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,9845.39
2028-04-16,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,579.36
2028-04-17,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,32844.67
2028-04-18,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,30246.08
2028-04-19,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,33939.22
2028-04-20,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,25862.02
2028-04-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,47836.63
2028-04-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3657.3
2028-04-23,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,10879.19
2028-04-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,1518.82
2028-04-25,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,35577.48
2028-04-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,8675.35
2028-04-27,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,40131.85
2028-04-28,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,15799.66
2028-04-29,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,40615.14
2028-04-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,33554.89
2028-05-01,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,39581.08
2028-05-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,24163.81
2028-05-03,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,20766.05
2028-05-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,22756.14
2028-05-05,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,2499.5
2028-05-06,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28693.27
2028-05-07,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,12120.39
2028-05-08,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,35063.05
2028-05-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,17577.02
2028-05-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,42883.75
2028-05-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,32734.18
2028-05-12,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,23935.92
2028-05-13,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,30419.82
2028-05-14,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,15651.93
2028-05-15,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,5717.85
2028-05-16,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,26748.08
2028-05-17,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,11932.47
2028-05-18,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,37904.41
2028-05-19,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,33312.33
2028-05-20,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,15712.78
2028-05-21,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,3248.71
2028-05-22,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,35051.75
2028-05-23,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,40111.61
2028-05-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3295.94
2028-05-25,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,12943.62
2028-05-26,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,44914.72
2028-05-27,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,1107.72
2028-05-28,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,17158.57
2028-05-29,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,7644.8
2028-05-30,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,49939.3
2028-05-31,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,49234.79
2028-06-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,34646.82
2028-06-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,3120.26
2028-06-03,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,8621.34
2028-06-04,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,35390.44
2028-06-05,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,3663.49
2028-06-06,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,43162.29
2028-06-07,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,45279.09
2028-06-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,19392.75
2028-06-09,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,29113.69
2028-06-10,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,17636.51
2028-06-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,8868.1
2028-06-12,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,46198.11
2028-06-13,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,48402.2
2028-06-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,12301.35
2028-06-15,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,4103.34
2028-06-16,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,33168.18
2028-06-17,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,10357.84
2028-06-18,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,14150.56
2028-06-19,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,12408.78
2028-06-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,12168.64
2028-06-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,23468.74
2028-06-22,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,8379.7
2028-06-23,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,42429.8
2028-06-24,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22888.43
2028-06-25,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,37536.14
2028-06-26,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,33975.04
2028-06-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,13374.2
2028-06-28,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,47200.95
2028-06-29,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,27453.18
2028-06-30,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,35661.32
2028-07-01,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,15419.38
2028-07-02,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,48423.87
2028-07-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,23310.77
2028-07-04,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,22799.99
2028-07-05,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,34892.77
2028-07-06,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,26154.24
2028-07-07,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,24709.69
2028-07-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,33000.57
2028-07-09,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,32609.41
2028-07-10,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,28585.83
2028-07-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,25283.83
2028-07-12,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,15560.43
2028-07-13,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,26050.19
2028-07-14,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,6241.82
2028-07-15,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,14507.24
2028-07-16,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,49940.84
2028-07-17,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,42940.75
2028-07-18,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,27017.13
2028-07-19,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,45454.42
2028-07-20,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,10328.38
2028-07-21,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,2767.92
2028-07-22,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,37034.74
2028-07-23,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,44970.63
2028-07-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,45853.83
2028-07-25,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,25297.9
2028-07-26,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,1381.98
2028-07-27,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,2967.07
2028-07-28,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,31658.12
2028-07-29,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,18521.0
2028-07-30,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,44856.7
2028-07-31,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,12957.08
2028-08-01,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,10419.01
2028-08-02,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,32311.01
2028-08-03,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,17951.7
2028-08-04,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,39228.94
2028-08-05,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,15842.1
2028-08-06,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,40534.99
2028-08-07,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,36041.71
2028-08-08,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,34178.23
2028-08-09,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,3721.72
2028-08-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,44920.38
2028-08-11,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,42505.33
2028-08-12,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,33519.63
2028-08-13,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,34201.89
2028-08-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,31221.57
2028-08-15,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,30291.51
2028-08-16,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,11796.42
2028-08-17,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,27579.78
2028-08-18,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,19800.42
2028-08-19,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,42079.37
2028-08-20,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,15487.71
2028-08-21,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,1838.52
2028-08-22,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,1712.49
2028-08-23,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,47671.19
2028-08-24,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,7967.52
2028-08-25,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,41850.06
2028-08-26,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,19720.77
2028-08-27,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,31653.3
2028-08-28,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,37434.92
2028-08-29,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,15888.42
2028-08-30,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,19198.98
2028-08-31,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,31339.63
2028-09-01,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,13361.44
2028-09-02,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,26268.6
2028-09-03,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,19136.84
2028-09-04,global_food_wastage_dataset,Bakery Items,global_food_wastage_dataset,842.5
2028-09-05,global_food_wastage_dataset,Beverages,global_food_wastage_dataset,14796.26
2028-09-06,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,38171.54
2028-09-07,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,35651.41
2028-09-08,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,8387.38
2028-09-09,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,43166.14
2028-09-10,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,25602.25
2028-09-11,global_food_wastage_dataset,Frozen Food,global_food_wastage_dataset,40757.12
2028-09-12,global_food_wastage_dataset,Dairy Products,global_food_wastage_dataset,12295.52
2028-09-13,global_food_wastage_dataset,Grains & Cereals,global_food_wastage_dataset,32745.8
2028-09-14,global_food_wastage_dataset,Meat & Seafood,global_food_wastage_dataset,45030.47
2028-09-15,global_food_wastage_dataset,Fruits & Vegetables,global_food_wastage_dataset,16373.89
2028-09-16,global_food_wastage_dataset,Prepared Food,global_food_wastage_dataset,9209.33
